Item #,Download date,Download cancelled,Media type,Downloaded by,Subscription,Account overage,Title,Caption,Contributor,Source,File size,Project code,Download notes,Duplicate downloads
717244093,2020-01-16T10:14:01.9996329,,Photos,klippekort gyldendal,Klippekort,,Close-Up Of Tonic Water Glass On Table,"",EyeEm,EyeEm,6000 x 4000 px (50.80 x 33.87 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
115183082,2020-01-16T10:14:01.9972827,,Photos,klippekort gyldendal,Klippekort,,"Eyjafjallajökull, Eruption, Iceland",Replica of an old traditional Icelandic house from the 1800 with eruption in Eyjafjallajökull.,Moment,Moment RF,3888 x 2592 px (32.92 x 21.95 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1128316743,2020-01-16T10:14:01.9947365,,Photos,klippekort gyldendal,Klippekort,,"Planet Earth seen from Space, creative view of the artist","Sunlight intense reflections over the ocean. The horizon and atmosphere of our home planet. The saturation, vibrancy, and texture have been changed to enhance the beauty of our blue planet. Some small clouds over the yellow reflections have been added to create a trail-like line.  The ISS was over the South part of Chili when the original image was taken. Elements of this image furnished by NASA",Moment,Moment RF,4714 x 2648 px (39.91 x 22.42 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
587430891,2020-01-16T10:14:01.9910513,,Photos,klippekort gyldendal,Klippekort,,Volcano Cotopaxi in eruption,The highest active volcano in the world (5897m) has entered in a eruptive process. Historically its activity started in 1534 when the Spanish conquistadors began to venture into the territories that are now Ecuador.,Moment,Moment RF,6580 x 4391 px (55.71 x 37.18 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1149646605,2020-01-16T10:14:01.9884849,,Photos,klippekort gyldendal,Klippekort,,Mountain Beerenberg On The Island Jan Mayen,"",500Px Plus,500px Plus,3880 x 2608 px (32.85 x 22.08 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
678932476,2020-01-16T10:14:01.9851163,,Photos,klippekort gyldendal,Klippekort,,"Victims covered in ash, Pompeii","Victims covered in ash, Pompeii",iStock,iStockphoto,4797 x 2686 px (40.61 x 22.74 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
482110960,2020-01-16T10:14:01.9821106,,Photos,klippekort gyldendal,Klippekort,,View of Earth from space,"view of the Earth from space, blue planet and deep black space",iStock,iStockphoto,4843 x 3466 px (41.00 x 29.35 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
587714549,2020-01-16T10:14:01.978977,,Photos,klippekort gyldendal,Klippekort,,Low tide at Husvågen,Seaweed is exposed in the shallow waters at low tide in the sea inlet of Husvågen with its outstanding mountains view.,Moment Open,Moment Open,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1148109894,2020-01-16T10:14:01.9761024,,Illustrations,klippekort gyldendal,Klippekort,,"Asteroid approaching Earth's surface, illustration","Illustration of Pteranodon sp. flying reptiles watching a massive asteroid approaching Earth's surface. A similar impact is believed to have led to the death of the dinosaurs some 65 million years ago. The impact would have thrown trillions of tons of dust into the atmosphere, cooling the Earth's climate significantly, which may have been responsible for the mass extinction. A layer of iridium-rich rock, known as the K-pg boundary, is thought to be the remnants of the impact debris.",Science Photo Library,Science Photo Library RF,5324 x 3924 px (45.08 x 33.22 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
650044377,2020-01-16T10:14:01.9683411,,Photos,klippekort gyldendal,Klippekort,,Kangaroo Carrying Joey On Field,"",EyeEm,EyeEm,2100 x 1500 px (17.78 x 12.70 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1141719553,2020-01-16T10:14:01.9589465,,Photos,klippekort gyldendal,Klippekort,,Mountain hare in white winter pelage foraging on hillside during snowstorm.,Close up of mountain hare / Alpine hare / snow hare (Lepus timidus) in white winter pelage foraging on hillside during snowstorm. (Photo by: Arterra/Universal Images Group via Getty Images),Universal Images Group,Universal Images Group Editorial,5472 x 3648 px (46.33 x 30.89 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
548579397,2020-01-16T10:14:01.9551419,,Photos,klippekort gyldendal,Klippekort,,Peacocks On Field,"",EyeEm,EyeEm,2048 x 1271 px (17.34 x 10.76 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1124661542,2020-01-16T10:14:01.95217,,Photos,klippekort gyldendal,Klippekort,,Sunset At Haukland,"",500Px Plus,500px Plus,6119 x 4079 px (51.81 x 34.54 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1142293374,2020-01-16T10:14:01.9487188,,Photos,klippekort gyldendal,Klippekort,,"The Giannes D. Wreck, Northern Red Sea, Egypt.","Off Abu Nuhas (The Reef of Seven Deaths) is the Giannes D. Wreck, Northern Red Sea, Egypt.  The Giannis D was originally launched as a Japanese shipping vessel but later changed ownership and renamed. Her sinking was in 1983 during calm conditions by the officer on watch as it ran at full speed into the reef.",Photodisc,Photodisc,3840 x 5760 px (32.51 x 48.77 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
468877835,2020-01-16T10:14:01.9456663,,Photos,klippekort gyldendal,Klippekort,,"Young Tuareg with camel on Western Sahara Desert, Africa 36MPix",Tuareg with camels on the western part of The Sahara Desert in Morocco. The Sahara Desert is the world's largest hot desert.,E+,E Plus,8047 x 4527 px (68.13 x 38.33 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1008093374,2020-01-16T10:14:01.9427913,,Photos,klippekort gyldendal,Klippekort,,Amazon Rainforest,"Macaws in the Amazon Rainforest, state of Acre, Brazil.",iStock,iStockphoto,3907 x 2605 px (33.08 x 22.06 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
538589847,2020-01-16T10:14:01.9402766,,Photos,klippekort gyldendal,Klippekort,,Two Zebras (Equus quagga) walk beneath storm clouds in Kenyas Masai Mara.,"",Aurora Open,Aurora Open,5400 x 3600 px (45.72 x 30.48 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
1080915978,2020-01-16T10:14:01.9367583,,Photos,klippekort gyldendal,Klippekort,,Pine Trees In Forest,"",EyeEm,EyeEm,4096 x 2730 px (34.68 x 23.11 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
871296580,2020-01-16T10:14:01.9339422,,Photos,klippekort gyldendal,Klippekort,,"Egrets on Elephant Head in Amboseli, Kenya","A pair of egrets ride on top of an elephant's head framed by bushes in a dramatic front view in Amboseli, Kenya.",Moment,Moment RF,4116 x 3066 px (34.85 x 25.96 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
467124799,2020-01-16T10:14:01.9311158,,Photos,klippekort gyldendal,Klippekort,,"orchid plant on grey background, showing roots.","",DigitalVision,Digital Vision,3632 x 4843 px (30.75 x 41.00 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
978141752,2020-01-16T10:14:01.9271309,,Photos,klippekort gyldendal,Klippekort,,Great spotted woodpecker (Dendrocopos major) on wood,"",500px Prime,500px Prime,4039 x 2693 px (34.20 x 22.80 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
521985461,2020-01-16T10:14:01.9242154,,Photos,klippekort gyldendal,Klippekort,,"Stranded ships at the port of Mo?ynoq or Muinak, Aral Sea, Karakalpakstan, Uzbekistan","Stranded ships at the port of Mo?ynoq or Muinak, Aral Sea, Karakalpakstan, Uzbekistan",imageBROKER,imageBROKER RF,5288 x 3411 px (44.77 x 28.88 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
468847776,2020-01-16T10:14:01.9179771,,Photos,klippekort gyldendal,Klippekort,,"homemade blinis with blueberries and jam, on wooden table","homemade blinis or crepes with blueberries and jam, on wooden table",iStock,iStockphoto,2800 x 1867 px (23.71 x 15.81 cm) - 300 dpi - RGB,,Element 8 Elevbok (C.E),
932385344,2020-01-16T02:30:32.867,,Photos,klippekort gyldendal,Easy-access,,In Chamonix The Extreme Rescuers,"CHAMONIX, HAUTE-SAVOIE, FRANCE - FEBRUARY 2 : Paris Match reporters spent a week with the men from the high mountain gendarmerie platoon (PGHM) of Chamonix. An intervention with the Eurocopter EC 145 biturbine  piloted by Philippe Sebah , Laurent Petit the mechanic-treuillist guides Denis RONDOT the rescuer airlifted, in the Alps near Chamonix on February 2, 2018. (Photo by Pascal Rostain/Paris Matchvia Getty Images)",Paris Match Archive,Paris Match Archive,4928 x 3280 px (41.72 x 27.77 cm) - 300 dpi - RGB,,Enter 8  (LAa),
818701552,2020-01-16T02:30:32.867,,Photos,klippekort gyldendal,Easy-access,,Merlin Entertainments Plc's Alton Towers Theme Park,"Visitors hang beneath the Nemesis rollercoaster ride at the Alton Towers theme park, owned and operated by Merlin Entertainments Plc, in Alton, U.K., on Tuesday, July 18, 2017. Merlin owns and operates a global portfolio of assets including city centre and resort-based indoor attractions and national-branded resort theme parks. Photographer: Chris Ratcliffe/Bloomberg via Getty Images",Bloomberg,Bloomberg,4000 x 2667 px (33.87 x 22.58 cm) - 300 dpi - RGB,,Enter 8  (LAa),
200490656-001,2020-01-16T02:30:32.85,,Photos,klippekort gyldendal,Easy-access,,Two boys (11-13) jumping to head football in rain,Two boys (11-13) jumping to head football in rain,Popperfoto,Popperfoto, x  px - RGB,,Enter 8  (LAa) - gjenbruk,
200490661-001,2020-01-16T02:30:32.833,,Photos,klippekort gyldendal,Easy-access,,"Boys (11-13) celebrating during football game, close-up","Boys (11-13) celebrating during football game, close-up",Popperfoto,Popperfoto, x  px - RGB,,Enter 8  (LAa) - gjenbruk,
79650739,2020-01-16T02:30:32.82,,Photos,klippekort gyldendal,Easy-access,,"Berkshire, England, 26th November 1994, Public school boys are pictured playing the traditional Eton Wall Game","Berkshire, England, 26th November 1994, Public school boys are pictured playing the traditional Eton Wall Game  (Photo by Bob Thomas Sports Photography via Getty Images)",Bob Thomas Sports Photography,Bob Thomas Sports Photography,2932 x 1903 px (3.72 x 2.42 cm) - 2000 dpi - RGB,,Enter 8  (LAa) - gjenbruk,
886927790,2020-01-16T02:30:32.8156059,,Photos,klippekort gyldendal,Klippekort,,Students (14-15) standing by school,"",Cultura,Cultura RF,5700 x 3800 px (48.26 x 32.17 cm) - 300 dpi - RGB,,Enter 8  (LAa),
157163784,2020-01-16T02:30:32.8032494,,Photos,klippekort gyldendal,Klippekort,,Fire Fighting,Fire Fighters battle a blaze.,E+,E Plus,3008 x 2000 px (25.47 x 16.93 cm) - 300 dpi - RGB,,Enter 8  (LAa),
541764986,2020-01-16T02:30:32.7912779,,Photos,klippekort gyldendal,Klippekort,,"UK - ""Pygmalion"" performance in London","Roberta Taylor as Mrs Pearce, Kara Tointon as Eliza Doolittle,Rupert Everett as Henry Higgins and Peter Eyre as Colonel Pickering in George Bernard Shaw's ""Pygmalion"" directed by Philip Prowse at the Garrick Theatre in London. (Photo by robbie jack/Corbis via Getty Images)",Corbis Entertainment,Corbis Entertainment,4256 x 2832 px (36.03 x 23.98 cm) - 300 dpi - RGB,,Enter 8  (LAa),
98682028,2020-01-16T02:30:32.7789416,,Photos,klippekort gyldendal,Klippekort,,woman and mature man sit at table.,"bromley, london.",Cultura,Cultura RF,5200 x 3467 px (44.03 x 29.35 cm) - 300 dpi - RGB,,Enter 8  (LAa),
459758557,2020-01-16T02:30:32.7668984,,Photos,klippekort gyldendal,Klippekort,,In Case Of Emergency,[UNVERIFIED CONTENT] A mobile street food van on Petticoat Lane.  Indian Cuisine is very popular in this part of London in particular.,Moment,Moment Editorial,2048 x 1610 px (28.90 x 22.72 cm) - 180 dpi - RGB,,Enter 8  (LAa),
453937717,2020-01-16T02:30:32.7546899,,Photos,klippekort gyldendal,Klippekort,,Wave,This wave is pretty much the heaviest 3 foot wave i know of and it lives on a shallow urchin encrusted reef.  But none of those things seem to bother him.  He loves it out there.  If he could do this all day he would.,Moment,Moment RF,5184 x 3456 px (43.89 x 29.26 cm) - 300 dpi - RGB,,Enter 8  (LAa),
127863615,2020-01-16T02:30:32.7425151,,Photos,klippekort gyldendal,Klippekort,,Young woman with scarf and earmuffs,Young woman wearing thick white knit scarf and fur earmuffs.,Moment,Moment RF,3888 x 2592 px (32.92 x 21.95 cm) - 300 dpi - RGB,,Enter 8  (LAa),
90739428,2020-01-16T02:30:32.7296757,,Photos,klippekort gyldendal,Klippekort,,"Elevation of the driving and direction of the Analytical Engine, 1841.","UNITED KINGDOM - NOVEMBER 24:  Design sketch by Charles Babbage (1792-1871). Charles Babbage was an English computer pioneer, inventor, reformer, mathematician, scientist, philosopher and political economist. His Analytical Engine was the first calculating engine designed along modern lines, for which he is considered to be the 'father' of computing.  (Photo by SSPL/Getty Images)",SSPL,SSPL,3504 x 2467 px (29.67 x 20.89 cm) - 300 dpi - RGB,,Enter 8  (LAa),
90758857,2020-01-16T02:30:32.7175899,,Photos,klippekort gyldendal,Klippekort,,"Babbage�s Difference Engine No 1, 1832.","UNITED KINGDOM - JANUARY 15:  This trial portion of the Difference Engine, seen here on display in the Science Museum, 2007, is one of the earliest automatic calculators and is a celebrated icon in the prehistory of the computer. British computing pioneer Charles Babbage's (1791-1871) Difference Engine No 1 was the first successful automatic calculator and remains one of the finest examples of precision engineering of the time. It was a decimal digital machine - the value of a number being represented by the positions of toothed wheels marked with decimal numbers. This portion here was assembled in 1832 by Babbage's engineer, Joseph Clement. It consists of about 2000 parts and represents one-seventh of the complete engine. This 'finished' portion of the unfinished engine was demonstrated to some acclaim by Babbage and functions impeccably to this day.  (Photo by SSPL/Getty Images)",SSPL,SSPL,3508 x 2332 px (29.70 x 19.74 cm) - 300 dpi - RGB,,Enter 8  (LAa),
1067351006,2020-01-16T02:30:32.705417,,Photos,klippekort gyldendal,Klippekort,,Teenager boy using digital tablet while sitting on stairway,"",Moment,Moment RF,6016 x 4016 px (50.94 x 34.00 cm) - 300 dpi - RGB,,Enter 8  (LAa),
103162233,2020-01-16T02:30:32.6934501,,Photos,klippekort gyldendal,Klippekort,,New haircut ,A friend's daughter just returned home for the weekend and was proud of her new haircut,Moment,Moment RF,2592 x 3872 px (21.95 x 32.78 cm) - 300 dpi - RGB,,Enter 8  (LAa),
135524101,2020-01-16T02:30:32.6817409,,Photos,klippekort gyldendal,Klippekort,,Portrait of young girl close to  beach hut,Portrait of young girl close to  beach hut line white and blue.,Moment,Moment RF,4272 x 2848 px (36.17 x 24.11 cm) - 300 dpi - RGB,,Enter 8  (LAa),
166410265,2020-01-16T02:30:32.669249,,Photos,klippekort gyldendal,Klippekort,,Portrait of a young man inside of a modern place.,A portrait of a confident young male standing inside of a modern building with confidence.,Stockbyte,Stockbyte,3600 x 5400 px (30.48 x 45.72 cm) - 300 dpi - RGB,,Enter 8  (LAa),
664668409,2020-01-16T02:30:32.656918,,Photos,klippekort gyldendal,Klippekort,,"Portrait of teenage boy with blue dyed hair in front of candy stall, Brooklyn, USA","",Image Source,Image Source,5600 x 3737 px (47.41 x 31.64 cm) - 300 dpi - RGB,,Enter 8  (LAa),
91459351,2020-01-16T02:30:32.645179,,Photos,klippekort gyldendal,Klippekort,,High School Science Lab,High School Science Lab,moodboard,moodboard RF,6271 x 4180 px (53.09 x 35.39 cm) - 300 dpi - RGB,,Enter 8  (LAa),
162757255,2020-01-16T02:30:32.6331784,,Photos,klippekort gyldendal,Klippekort,,A Belgian School,"Oil painting of a schoolroom, Light through a window catches on a boy leaning across a desk to the school teacher, Behind him sits three children writing at a desk, Another boy kneels on the floor, his chalkboard at his feet and rubbing his eyes, The schoolroom looks untidy and a cat sits on a low table next to the teacher, Belgium. A Belgian School, 1853. Oil Painting by Ferdinand De Braekeleer (1792-1883). (Photo by WAVE: The Museums, Galleries and Archives of Wolverhampton/Getty Images)",Hulton Fine Art Collection,Hulton Fine Art Collection,2442 x 3060 px - RGB,,Enter 8  (LAa),
90732384,2020-01-16T02:30:32.6209473,,Photos,klippekort gyldendal,Klippekort,,"Charles Babbage, English pioneer of machine computing, 1840.","UNITED KINGDOM - APRIL 15:  Oil painting on card by Alexander Craig. Charles Babbage (1792-1871) was a computer pioneer, inventor, reformer, mathematician, philosopher and political economist. His 'Analytical Engine' of 1834 was the first calculating engine designed along modern lines, and it is for this that he is widely considered to be the 'father' of computing.  (Photo by SSPL/Getty Images)",SSPL,SSPL,2806 x 3504 px (23.76 x 29.67 cm) - 300 dpi - RGB,,Enter 8  (LAa),
3352430,2020-01-16T02:30:32.6087901,,Photos,klippekort gyldendal,Klippekort,,Gandhi's Autograph,"circa 1935:  A signed portrait of Mahatma Gandhi (Mohandas Karamchand Gandhi, 1869 - 1948), leader of the Indian National Congress. He campaigned for tolerance and social reform and an end to discrimination against the so-called untouchable caste. He was assassinated by a Hindu nationalist in the violence that followed the partition of British India into India and Pakistan.  (Photo by General Photographic Agency/Getty Images)",Hulton Archive,Hulton Archive,2598 x 3533 px - RGB,,Enter 8  (LAa),
1169103786,2020-01-16T02:30:32.5957245,,Photos,klippekort gyldendal,Klippekort,,Rocks By Sea Against Sky,"",EyeEm,EyeEm,3072 x 2048 px (26.01 x 17.34 cm) - 300 dpi - RGB,,Enter 8  (LAa),
534296060,2020-01-16T02:30:32.5810296,,Photos,klippekort gyldendal,Klippekort,,Illustration of Florence Nightingale,Illustration of Florence Nightingale (Photo by © Historical Picture Archive/CORBIS/Corbis via Getty Images),Corbis Historical,Corbis Historical,3340 x 3723 px (28.28 x 31.52 cm) - 300 dpi - RGB,,Enter 8  (LAa),
1149480805,2020-01-16T02:30:32.5639369,,Photos,klippekort gyldendal,Klippekort,,Self portrait of two teenager friends,"",Moment,Moment RF,6016 x 4016 px (50.94 x 34.00 cm) - 300 dpi - RGB,,Enter 8  (LAa),
976328216,2020-01-10T02:11:50.777,,Photos,klippekort gyldendal,Klippekort,,"Lumigny-Nesles-Ormeaux,France","",500px Prime,500px Prime,7360 x 4912 px (62.31 x 41.59 cm) - 300 dpi - RGB,"",Element 8 Elevbok (C.E/GUM),
